paps.conf	PARTICLE ACCEL.PROC.SHOCKWAVES/NUCLEOSYNTHESIS...
paha.proc	Leger A., d'Hendecourt L., Boccara N. (eds.) Polycyclic Aromatic Hydrocarbons and Astrophysics
pbes.coll	Physics of Be Stars, ed. A. Slettebak & T. Snow (Cambridge: Cambridge Univ. Press)
pbs..work	WORKSHOP: PULSATING B-STARS: NICE,FRANCE JUL1981
pccv.conf	PULSATIONS IN CLASSICAL & CATACLYS. VAR. STARS
pffl.conf	PHYS. FORM. FEII LINES OUTSIDE LTE: IAU COLL.94
pism.conf	PHASES INTERSTELL. MEDIUM - NRAO, GREENBANK 1981
pkdg.conf	PHOTOMETRY KINEMATICS AND DYN. OF GALAXIES 1980
plri.conf	PLANETARY RINGS / SPACE SCIENCE SERIES
podm.conf	PHYSICS OF DENSE MATTER - COLLOQUE:CNRS, SEP1980
poeu.conf	PHYSICS OF THE EXPANDING UNIVERSE - CRACOW 1979
pomp.conf	PHOT.OBS. MINOR PLANETS ORBIT.ELEM. ASTEROIDS
pos..conf	PHYSICS OF SUNSPOTS - SAC.PEAK-OBS,SUNSPOT 1981
ppfs.conf	PHYS.PROC. IN FRAGMENTATION AND STAR FORMATION
ppm..conf	PLASMA PENETRAT./MAGNETOSPHERES: GREECE: 1986
pprg.work	PHYSICAL PROCESSES IN RED GIANTS - ERICE SEP1981
prhe.work	ESO WORKSHOP/ PRIMORDIAL HELIUM: GARCHING: 83FEB
pric.conf	PROG. IN COSMOLOGY: CHRISTCHURCH, OXFORD 1982SEP
prpl.conf	Protostars and Planets
prpl.conf	Protostars and Planets III
prpl.conf	Protostars and Planets III, ed. E. H. Levy, J. I. Lunine, & M. S. Matthews (Tucson: Univ. of Arizona Press)
psbs.conf	PHOTOMETRIC & SPECTROSCOPIC BINARY SYST. NATO1981
pyco.conf	PHYSICAL COSMOLOGY: LES HOUCHES#32 - 1979JUL2-27
qgl..conf	QUASARS & GRAVITATIONAL LENSES: 24TH LIEGE 83JUN
raoa.conf	RECENT ADV. IN OBSERVATIONAL ASTRONOMY - MEXICO
raok.rept	ROCZNIE ASTRONOMICZNY. OBS. KRAKOWSKIEGO
rarl.conf	1A REUNION ASTRON. REG. LATINOAMERICANA: 1979JAN
rarl.conf	2D REUNION REG. LATINOAMER. ASTRONOMIA JAN, 1981
rasv.rept	RICERCHE ASTRONOMICHE. SPECOLA VATICANA
rasv.rept	RICERCHE SPETTROSC. LAB.ASTROF. SPEC.VAT.
rbls.conf	RELATION BET. LAB. & SPACE PLASMAS - TOKYO, 1980
rbls.conf	RELATION BET. LAB. & SPACE PLASMAS - TOKYO, 1981
rcao.conf	RECOGNITION COMPACT ASTROHYS.OBJECTS:NASA-SP-421
rcch.conf	REL./ CHROMOSPHER.-CORONAL HEAT.&MASS LOSS STARS
regr.conf	RELATIVISTIC GRAVITATION: COSPAR27 ESPOO,FINLAND
regr.symp	SILARG-III: REL.&GRAVIT: 3RD LATIN-AMER.SYMP 1982
rgso.rept	RIJKSUNIVERSITEIT GENT. STERR. OBS. MEDEDELING
ritg.conf	RADIO INTERFEROMETRY TECH. FOR GEODESY JUN1980
rps..conf	RADIO PHYSICS OF THE SUN - IAU SYMP.86 1980
rrl..conf	RADIO RECOMBINATION LINES / OTTAWA,CAN. AUG.1979
rrl..conf	RADIO RECOMBINATION LINES: 25 YEARS IAU COLL.125
rrsb.conf	REC.RES.SOL.BOD.MAG.FIELDS/SOLAR SYST.: COSPAR24
rrsf.conf	REGIONS OF RECENT STAR FORMATION: PENTICTON 1982
rrsf.symp	Regions of recent star formation, eds. Roger, R. S. & Dewdney, P. E., Reidel, Dordrecht, Holland
rrxa.conf	SOME RECENT RESULTS IN X-RAY ASTRONOMY: 1979APRIL
rwsi.conf	RADIO WAVE SCATTERING IN THE INTERSTELLAR MEDIUM
sabc.conf	STELLAR ATMOSPHERES - BEYOND CLASSICAL MODELS
sag..conf	SPACETIME AND GEOMETRY / ALFRED SCHILD LECTURES
